拌距辆喊 傈仿荤侩樊 岿喊( 20220804 泅犁 ),,,,,,,
201503,堡林堡开矫,巢备,魂诀侩,469 ,"2,318,713 ","309,955,902 ",133.7 
201503,堡林堡开矫,巢备,缴 具,"1,456 ","3,112,637 ","182,010,330 ",58.5 
201503,堡林堡开矫,巢备,老馆侩,"10,500 ","22,094,387 ","2,713,499,515 ",122.8 
201503,堡林堡开矫,巢备,林琶侩,"55,868 ","23,135,795 ","2,789,051,664 ",120.6 
201503,堡林堡开矫,巢备,钦拌,"79,538 ","55,809,634 ","6,487,147,617 ",116.2 
201503,堡林堡开矫,悼备,啊肺殿,"5,438 ","699,946 ","74,486,343 ",106.4 
201503,堡林堡开矫,悼备,背腊侩,47 ,"3,460,681 ","337,500,500 ",97.5 
201503,堡林堡开矫,悼备,丑荤侩,249 ,"82,861 ","4,110,460 ",49.6 
201503,堡林堡开矫,悼备,魂诀侩,418 ,"2,402,922 ","266,181,544 ",110.8 
201503,堡林堡开矫,悼备,缴 具,"1,424 ","2,544,679 ","168,208,570 ",66.1 
201503,堡林堡开矫,悼备,老馆侩,"11,815 ","30,237,144 ","3,720,178,952 ",123 
201503,堡林堡开矫,悼备,林琶侩,"44,510 ","10,578,612 ","1,303,871,442 ",123.3 
201503,堡林堡开矫,悼备,钦拌,"63,901 ","50,006,845 ","5,874,537,811 ",117.5 
201503,堡林堡开矫,合备,啊肺殿,"11,498 ","1,307,522 ","156,701,807 ",119.8 
201503,堡林堡开矫,合备,背腊侩,200 ,"13,303,448 ","1,223,100,504 ",91.9 
201503,堡林堡开矫,合备,丑荤侩,"2,231 ","1,790,942 ","83,153,871 ",46.4 
201503,堡林堡开矫,合备,魂诀侩,"1,521 ","57,610,374 ","5,784,374,327 ",100.4 
201503,堡林堡开矫,合备,缴 具,"2,197 ","4,806,880 ","316,177,973 ",65.8 
201503,堡林堡开矫,合备,老馆侩,"26,222 ","55,344,784 ","6,828,041,416 ",123.4 
201503,堡林堡开矫,合备,林琶侩,"122,099 ","45,912,654 ","5,275,152,600 ",114.9 
201503,堡林堡开矫,合备,钦拌,"165,968 ","180,076,604 ","19,666,702,498 ",109.2 
201503,堡林堡开矫,辑备,啊肺殿,"7,617 ","1,206,525 ","160,823,777 ",133.3 
201503,堡林堡开矫,辑备,背腊侩,105 ,"1,960,395 ","228,894,431 ",116.8 
201503,堡林堡开矫,辑备,丑荤侩,"1,427 ","522,775 ","26,389,220 ",50.5 
201503,堡林堡开矫,辑备,魂诀侩,687 ,"26,564,700 ","2,650,148,673 ",99.8 
201503,堡林堡开矫,辑备,缴 具,"1,138 ","3,142,203 ","224,560,222 ",71.5 
201503,堡林堡开矫,辑备,老馆侩,"17,942 ","60,244,414 ","7,452,599,708 ",123.7 
201503,堡林堡开矫,辑备,林琶侩,"73,461 ","33,337,371 ","3,968,316,841 ",119 
201503,堡林堡开矫,辑备,钦拌,"102,377 ","126,978,383 ","14,711,732,872 ",115.9 
201504,堡林堡开矫,堡魂备,啊肺殿,"5,687 ","2,043,201 ","243,464,996 ",119.2 
201504,堡林堡开矫,堡魂备,背腊侩,156 ,"4,884,142 ","496,572,769 ",101.7 
201504,堡林堡开矫,堡魂备,丑荤侩,"5,081 ","3,604,301 ","174,890,471 ",48.5 
201504,堡林堡开矫,堡魂备,魂诀侩,"2,674 ","169,965,749 ","17,227,181,713 ",101.4 
201504,堡林堡开矫,堡魂备,缴 具,"1,737 ","3,475,790 ","185,820,477 ",53.5 
201504,堡林堡开矫,堡魂备,老馆侩,"19,911 ","51,474,013 ","5,757,492,490 ",111.9 
201504,堡林堡开矫,堡魂备,林琶侩,"75,805 ","42,556,694 ","4,962,114,855 ",116.6 
201504,堡林堡开矫,堡魂备,钦拌,"111,051 ","278,003,890 ","29,047,537,771 ",104.5 
201504,堡林堡开矫,巢备,啊肺殿,"7,831 ","948,124 ","110,970,477 ",117 
201504,堡林堡开矫,巢备,背腊侩,100 ,"2,869,676 ","294,068,024 ",102.5 
201504,堡林堡开矫,巢备,丑荤侩,"2,143 ","651,949 ","36,164,628 ",55.5 
201504,堡林堡开矫,巢备,魂诀侩,469 ,"2,431,696 ","301,481,441 ",124 
201504,堡林堡开矫,巢备,缴 具,"1,453 ","2,178,245 ","112,766,948 ",51.8 
201504,堡林堡开矫,巢备,老馆侩,"10,461 ","21,031,996 ","2,434,085,466 ",115.7 
201504,堡林堡开矫,巢备,林琶侩,"55,937 ","24,169,684 ","2,991,269,116 ",123.8 
201504,堡林堡开矫,巢备,钦拌,"78,394 ","54,281,370 ","6,280,806,100 ",115.7 
201504,堡林堡开矫,悼备,啊肺殿,"5,440 ","691,505 ","76,117,529 ",110.1 
201504,堡林堡开矫,悼备,背腊侩,47 ,"3,493,779 ","298,696,212 ",85.5 
201504,堡林堡开矫,悼备,丑荤侩,228 ,"71,599 ","3,642,986 ",50.9 
201504,堡林堡开矫,悼备,魂诀侩,422 ,"2,299,229 ","246,435,854 ",107.2 
201504,堡林堡开矫,悼备,缴 具,"1,416 ","2,031,403 ","114,796,876 ",56.5 
201504,堡林堡开矫,悼备,老馆侩,"11,796 ","28,164,712 ","3,230,259,565 ",114.7 
201504,堡林堡开矫,悼备,林琶侩,"44,678 ","10,974,235 ","1,370,134,322 ",124.9 
201504,堡林堡开矫,悼备,钦拌,"64,027 ","47,726,462 ","5,340,083,344 ",111.9 
201504,堡林堡开矫,合备,啊肺殿,"11,553 ","1,266,601 ","158,148,596 ",124.9 
201504,堡林堡开矫,合备,背腊侩,201 ,"10,121,756 ","934,732,273 ",92.3 
201504,堡林堡开矫,合备,丑荤侩,"1,606 ","1,432,443 ","70,541,053 ",49.2 
201504,堡林堡开矫,合备,魂诀侩,"1,522 ","59,540,698 ","5,747,586,015 ",96.5 
201504,堡林堡开矫,合备,缴 具,"2,188 ","3,764,823 ","209,656,029 ",55.7 
201504,堡林堡开矫,合备,老馆侩,"26,288 ","53,335,847 ","6,026,356,416 ",113 
201504,堡林堡开矫,合备,林琶侩,"122,184 ","47,746,494 ","5,649,565,131 ",118.3 
201504,堡林堡开矫,合备,钦拌,"165,542 ","177,208,662 ","18,796,585,513 ",106.1 
201504,堡林堡开矫,辑备,啊肺殿,"7,632 ","1,149,491 ","118,843,128 ",103.4 
201504,堡林堡开矫,辑备,背腊侩,104 ,"1,839,947 ","201,574,118 ",109.6 
201504,堡林堡开矫,辑备,丑荤侩,894 ,"503,635 ","25,370,016 ",50.4 
201504,堡林堡开矫,辑备,魂诀侩,691 ,"25,582,466 ","2,544,487,574 ",99.5 
201504,堡林堡开矫,辑备,缴 具,"1,134 ","2,636,689 ","156,488,087 ",59.4 
201504,堡林堡开矫,辑备,老馆侩,"18,093 ","58,960,149 ","6,570,129,590 ",111.4 
201504,堡林堡开矫,辑备,林琶侩,"73,519 ","34,791,692 ","4,226,002,204 ",121.5 
201504,堡林堡开矫,辑备,钦拌,"102,067 ","125,464,069 ","13,842,894,717 ",110.3 
201505,堡林堡开矫,堡魂备,啊肺殿,"5,707 ","1,874,476 ","230,331,181 ",122.9 
201505,堡林堡开矫,堡魂备,背腊侩,157 ,"3,349,685 ","407,891,584 ",121.8 
201505,堡林堡开矫,堡魂备,丑荤侩,"5,096 ","2,167,130 ","119,541,554 ",55.2 
201505,堡林堡开矫,堡魂备,魂诀侩,"2,679 ","158,220,897 ","16,039,592,194 ",101.4 
201505,堡林堡开矫,堡魂备,缴 具,"1,737 ","1,692,861 ","89,956,946 ",53.1 
201505,堡林堡开矫,堡魂备,老馆侩,"19,913 ","47,225,825 ","5,415,170,483 ",114.7 
201505,堡林堡开矫,堡魂备,林琶侩,"76,013 ","39,548,598 ","4,369,409,235 ",110.5 
201505,堡林堡开矫,堡魂备,钦拌,"111,302 ","254,079,472 ","26,671,893,177 ",105 
201505,堡林堡开矫,巢备,啊肺殿,"7,909 ","856,850 ","104,495,799 ",122 
201505,堡林堡开矫,巢备,背腊侩,100 ,"2,045,655 ","245,661,290 ",120.1 
201505,堡林堡开矫,巢备,丑荤侩,"2,151 ","480,448 ","28,108,584 ",58.5 
201505,堡林堡开矫,巢备,魂诀侩,472 ,"2,226,382 ","285,715,907 ",128.3 
201505,堡林堡开矫,巢备,缴 具,"1,447 ","989,573 ","50,560,118 ",51.1 
201505,堡林堡开矫,巢备,老馆侩,"10,502 ","19,433,260 ","2,317,261,662 ",119.2 
201505,堡林堡开矫,巢备,林琶侩,"56,024 ","22,296,962 ","2,592,393,763 ",116.3 
201505,堡林堡开矫,巢备,钦拌,"78,605 ","48,329,130 ","5,624,197,123 ",116.4 
201505,堡林堡开矫,悼备,啊肺殿,"5,446 ","636,390 ","72,244,394 ",113.5 
201505,堡林堡开矫,悼备,背腊侩,48 ,"2,899,234 ","262,032,037 ",90.4 
201505,堡林堡开矫,悼备,丑荤侩,231 ,"52,495 ","2,888,180 ",55 
201505,堡林堡开矫,悼备,魂诀侩,423 ,"2,096,071 ","232,830,403 ",111.1 
201505,堡林堡开矫,悼备,缴 具,"1,409 ","1,382,379 ","81,197,125 ",58.7 
201505,堡林堡开矫,悼备,老馆侩,"11,794 ","26,347,092 ","3,095,941,146 ",117.5 
201505,堡林堡开矫,悼备,林琶侩,"44,840 ","10,164,521 ","1,185,083,929 ",116.6 
201505,堡林堡开矫,悼备,钦拌,"64,191 ","43,578,182 ","4,932,217,214 ",113.2 
201505,堡林堡开矫,合备,啊肺殿,"11,558 ","1,145,946 ","149,046,978 ",130.1 
201505,堡林堡开矫,合备,背腊侩,199 ,"8,757,853 ","846,368,764 ",96.6 
201505,堡林堡开矫,合备,丑荤侩,"1,614 ","981,533 ","49,852,122 ",50.8 
201505,堡林堡开矫,合备,魂诀侩,"1,521 ","58,861,948 ","5,603,686,336 ",95.2 
201505,堡林堡开矫,合备,缴 具,"2,174 ","2,204,601 ","125,603,367 ",57 
201505,堡林堡开矫,合备,老馆侩,"26,304 ","49,407,506 ","5,732,394,550 ",116 
201505,堡林堡开矫,合备,林琶侩,"122,329 ","44,384,064 ","4,922,820,795 ",110.9 
201505,堡林堡开矫,合备,钦拌,"165,699 ","165,743,451 ","17,429,772,912 ",105.2 
201505,堡林堡开矫,辑备,啊肺殿,"7,633 ","1,032,075 ","129,938,153 ",125.9 
201505,堡林堡开矫,辑备,背腊侩,105 ,"1,285,360 ","169,934,810 ",132.2 
201505,堡林堡开矫,辑备,丑荤侩,905 ,"335,810 ","18,414,666 ",54.8 
201505,堡林堡开矫,辑备,魂诀侩,691 ,"24,638,006 ","2,454,951,304 ",99.6 
201505,堡林堡开矫,辑备,缴 具,"1,130 ","1,846,065 ","115,556,210 ",62.6 
201505,堡林堡开矫,辑备,老馆侩,"18,066 ","55,197,666 ","6,259,454,339 ",113.4 
201505,堡林堡开矫,辑备,林琶侩,"73,588 ","32,336,657 ","3,721,624,024 ",115.1 
201505,堡林堡开矫,辑备,钦拌,"102,118 ","116,671,639 ","12,869,873,506 ",110.3 
201506,堡林堡开矫,堡魂备,啊肺殿,"5,716 ","1,785,230 ","224,989,048 ",126 
201506,堡林堡开矫,堡魂备,背腊侩,157 ,"3,577,820 ","483,270,030 ",135.1 
201506,堡林堡开矫,堡魂备,丑荤侩,"5,066 ","2,116,986 ","110,577,978 ",52.2 
201506,堡林堡开矫,堡魂备,魂诀侩,"2,697 ","154,177,281 ","21,160,087,249 ",137.2 
201506,堡林堡开矫,堡魂备,缴 具,"1,735 ","945,797 ","58,146,615 ",61.5 
201506,堡林堡开矫,堡魂备,老馆侩,"19,916 ","50,353,629 ","6,482,110,882 ",128.7 
201506,堡林堡开矫,堡魂备,林琶侩,"76,187 ","39,613,167 ","4,370,887,698 ",110.3 
201506,堡林堡开矫,堡魂备,钦拌,"111,474 ","252,569,910 ","32,890,069,500 ",130.2 
201506,堡林堡开矫,巢备,啊肺殿,"7,948 ","826,579 ","104,185,150 ",126 
201506,堡林堡开矫,巢备,背腊侩,100 ,"2,286,120 ","304,388,515 ",133.1 
201506,堡林堡开矫,巢备,丑荤侩,"2,155 ","606,448 ","30,916,835 ",51 
201506,堡林堡开矫,巢备,魂诀侩,472 ,"2,330,573 ","326,104,377 ",139.9 
201506,堡林堡开矫,巢备,缴 具,"1,443 ","571,359 ","31,170,077 ",54.6 
201506,堡林堡开矫,巢备,老馆侩,"10,511 ","21,637,956 ","2,998,838,144 ",138.6 
201506,堡林堡开矫,巢备,林琶侩,"56,026 ","22,539,386 ","2,653,242,421 ",117.7 
201506,堡林堡开矫,巢备,钦拌,"78,655 ","50,798,421 ","6,448,845,519 ",126.9 
201506,堡林堡开矫,悼备,啊肺殿,"5,451 ","602,935 ","70,773,500 ",117.4 
201506,堡林堡开矫,悼备,背腊侩,48 ,"3,053,847 ","308,027,778 ",100.9 
201506,堡林堡开矫,悼备,丑荤侩,235 ,"51,850 ","2,911,163 ",56.1 
201506,堡林堡开矫,悼备,魂诀侩,423 ,"2,110,546 ","277,884,631 ",131.7 
201506,堡林堡开矫,悼备,缴 具,"1,403 ","891,842 ","49,913,030 ",56 
201506,堡林堡开矫,悼备,老馆侩,"11,787 ","28,447,444 ","3,878,898,308 ",136.4 
201506,堡林堡开矫,悼备,林琶侩,"44,816 ","10,168,426 ","1,189,034,077 ",116.9 
201506,堡林堡开矫,悼备,钦拌,"64,163 ","45,326,890 ","5,777,442,487 ",127.5 
201506,堡林堡开矫,合备,啊肺殿,"11,603 ","1,088,150 ","148,987,893 ",136.9 
201506,堡林堡开矫,合备,背腊侩,199 ,"9,573,559 ","1,134,804,941 ",118.5 
201506,堡林堡开矫,合备,丑荤侩,"1,621 ","1,101,164 ","51,801,504 ",47 
201506,堡林堡开矫,合备,魂诀侩,"1,518 ","62,562,204 ","7,332,895,250 ",117.2 
201506,堡林堡开矫,合备,缴 具,"2,164 ","1,522,038 ","90,676,678 ",59.6 
201506,堡林堡开矫,合备,老馆侩,"26,297 ","53,539,481 ","7,064,734,192 ",132 
201506,堡林堡开矫,合备,林琶侩,"122,506 ","44,569,879 ","4,961,806,770 ",111.3 
201506,堡林堡开矫,合备,钦拌,"165,908 ","173,956,475 ","20,785,707,228 ",119.5 
201506,堡林堡开矫,辑备,啊肺殿,"7,657 ","967,523 ","125,598,166 ",129.8 
201506,堡林堡开矫,辑备,背腊侩,104 ,"1,359,404 ","195,351,651 ",143.7 
201506,堡林堡开矫,辑备,丑荤侩,908 ,"386,338 ","19,688,419 ",51 
201506,堡林堡开矫,辑备,魂诀侩,696 ,"27,116,638 ","3,436,564,309 ",126.7 
201506,堡林堡开矫,辑备,缴 具,"1,126 ","964,318 ","64,964,725 ",67.4 
201506,堡林堡开矫,辑备,老馆侩,"18,056 ","59,482,714 ","7,547,809,168 ",126.9 
201506,堡林堡开矫,辑备,林琶侩,"73,746 ","32,266,792 ","3,736,900,025 ",115.8 
201506,堡林堡开矫,辑备,钦拌,"102,293 ","122,543,727 ","15,126,876,463 ",123.4 
